,color,command,deleted,from,message,room,timestamp,video-offset,badges,bits,color,display-name,emotes,id,login,mod,msg-id,msg-param-months,room-id,sent-ts,style,subscriber,system-msg,tmi-sent-ts,turbo,user-id,user-type
1559,#7B4E7E,,False,spyanide,elena is everything i want to be,clintstevens,1492401623716,1226716,"subscriber/6,bits/5000",,#7B4E7E,Spyanide,,935d0767-93d7-47a9-9f0b-372042ad1a12,,False,,,86268118,1492401636685,,True,,1492401638155,False,31190138,
1560,#8A2BE2,,False,ahhhtimothy,clintD clintM,clintstevens,1492401623904,1226904,"subscriber/0,bits/100",,#8A2BE2,ahhhtimothy,,6e8b2443-147c-4d35-b4d4-cba8f06a226e,,False,,,86268118,1492401640894,,True,,1492401638366,False,79023839,
1561,#FF69B4,,False,lily_white1405,:O ELENA EMOTE!!!!,clintstevens,1492401624532,1227532,moderator/1,,#FF69B4,Lily_White1405,"{'8': [[0, 1]]}",ca090229-d3e6-4b46-a6ee-6da0339940e0,,True,,,86268118,1492401635100,,False,,1492401639003,False,118386447,mod
1562,#FFFFFF,,False,molten_,different elena,clintstevens,1492401624692,1227692,"subscriber/6,bits/1000",,#FFFFFF,molten_,,aa2e3229-165a-4185-b57d-18a85d7ed831,,False,,,86268118,1492401640484,,True,,1492401639121,False,39940028,
1563,,,False,jackjensens,we need lewd clint body pillows,clintstevens,1492401628365,1231365,"subscriber/0,bits/100",,,JackJensens,,2aa439b6-0cb5-49e7-9e0f-90ac1dcf5f22,,False,,,86268118,1492401250189,,True,,1492401642793,False,141948140,
1564,#00CC9C,,False,rije,clintC 🔫,clintstevens,1492401629757,1232757,subscriber/0,,#00CC9C,Rije,"{'146960': [[0, 5]]}",5751cc78-8096-4513-bc69-c72daf31d3f1,,False,,,86268118,1492401641890,,True,,1492401644212,False,9405603,
1565,#CD9FFE,,False,xenoda,!game,clintstevens,1492401629960,1232960,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,8c547013-20e6-4829-87e9-606fb54d94b0,,True,,,86268118,1492401624193,,True,,1492401644422,False,53569589,mod
1566,#FF69B4,,False,moobot,Current game is : The Legend of Zelda: Ocarina of Time,clintstevens,1492401630121,1233121,moderator/1,,#FF69B4,Moobot,,ba6cb6e5-d374-4c89-8dc0-9ed4b591e60d,,True,,,86268118,,,False,,1492401644594,False,1564983,mod
1567,#FF0000,,False,aftanar,@clintstevens WHERE IS DAMPE EMOTE?,clintstevens,1492401631579,1234579,,,#FF0000,Aftanar,,160a5703-305c-4ee5-a58d-cbeb8e2b88b8,,False,,,86268118,,,False,,1492401646005,False,73052896,
1568,#FFC2E8,,False,shinycutesylveon,why the fuck do we have boobs as an emote,clintstevens,1492401631683,1234683,"subscriber/3,turbo/1",,#FFC2E8,shinycutesylveon,,cc953fed-04fe-49f8-9dcc-c8ab07dbd016,,False,,,86268118,1492401645741,,True,,1492401646141,True,61674684,
1569,#7B4E7E,,False,spyanide,elena is my spirit animal,clintstevens,1492401632745,1235745,"subscriber/6,bits/5000",,#7B4E7E,Spyanide,,3ee80011-b655-4a65-a796-5fce7594368f,,False,,,86268118,1492401645833,,True,,1492401647211,False,31190138,
1570,#008000,,False,cheezeburgerstick,clintFug clintCheep added PogChamp,clintstevens,1492401639696,1242696,"subscriber/3,bits/1000",,#008000,Cheezeburgerstick,"{'164164': [[0, 7]], '164165': [[9, 18]], '88': [[26, 33]]}",be90d889-3924-4ccc-9c62-1f7dd12f9447,,False,,,86268118,1492401653763,,True,,1492401654104,False,26526574,
1571,,,False,reckle_the_rock,@ClintStevens Dampe Cucked you for getting rid of his Emote lmao feelsbad,clintstevens,1492401641534,1244534,,,,reckle_the_rock,,e4cc20df-4762-46f2-b1cf-018b991870f1,,False,,,86268118,1492401658621,,False,,1492401655877,False,152792569,
1572,,,False,abbbit,I did shrooms last night and now i feel awful how long until I dont feel awful again,clintstevens,1492401643188,1246188,,,,Abbbit,,ccbbb55b-8abe-4bc1-a9fe-7f490a6edec5,,False,,,86268118,1492401544910,,False,,1492401657572,False,100788293,
1573,#E6C300,,False,chuckthegypsy,deceit is SHIT,clintstevens,1492401644087,1247087,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,3a96731f-73d9-40d6-9a50-f123cc7db749,,False,,,86268118,1492401656959,,True,,1492401658546,False,27862377,
1574,#0000FF,,False,imthatoneguy64,"@PerMitzi, F13 won't be the same without ya FeelsBadMan",clintstevens,1492401644602,1247602,bits/1000,,#0000FF,ImThatOneGuy64,,3d9ce945-d72d-4d27-979d-77c524ba0ad4,,False,,,86268118,1492401656791,,False,,1492401659055,False,62275654,
1575,,,False,hdd1337,gachiGASM E gachiGASM L gachiGASM E gachiGASM N gachiGASM A,clintstevens,1492401645063,1248063,,,,hdd1337,,3d9dd5a8-04b1-45af-ab10-085f8f612083,,False,,,86268118,1492401658395,,False,,1492401659420,False,143858279,
1576,#FFFFFF,,False,dexxis_,CheepCheep CheepCheep,clintstevens,1492401645993,1248993,turbo/1,,#FFFFFF,Dexxis_,"{'163073': [[0, 9], [11, 20]]}",a0a04b21-eab5-42a9-b26f-d8d73f527326,,False,,,86268118,,,False,,1492401660413,True,45461882,
1577,#54946C,,False,dprezoh,clintFug,clintstevens,1492401646990,1249990,"moderator/1,subscriber/12,premium/1",,#54946C,dPREZOH,"{'164164': [[0, 7]]}",e63c73e4-4138-421f-b127-5e2ade8dd763,,True,,,86268118,1492401661846,,True,,1492401661451,False,56811658,mod
1578,#DAA520,,False,thirteenjhm13,clintFug,clintstevens,1492401647194,1250194,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,"{'164164': [[0, 7]]}",5dd53d35-5db1-413e-891d-01db9b2e7526,,False,,,86268118,1492401660019,,True,,1492401661652,False,35950973,
1579,#1E90FF,,False,comebackmango,DAMPE MY LOVE WHY clintB clintB clintB clintB clintB,clintstevens,1492401651498,1254498,subscriber/0,,#1E90FF,ComebackMango,"{'114166': [[18, 23], [25, 30], [32, 37], [39, 44], [46, 51]]}",b17ce2b0-3a4e-4863-9a60-1ebfa8f8c20d,,False,,,86268118,,,True,,1492401665951,False,42490336,
1580,#B22222,,False,dar_cee,CheepCheep clintCheep CheepCheep clintCheep,clintstevens,1492401653186,1256186,"subscriber/3,bits/100",,#B22222,Dar_cee,"{'163073': [[0, 9], [22, 31]], '164165': [[11, 20], [33, 42]]}",6454bf83-db7d-4ed1-81ed-da025cd3120e,,False,,,86268118,1492401668523,,True,,1492401667626,False,112273029,
1581,#00CCC9,,False,superenergiez,wow clint,clintstevens,1492401653388,1256388,"subscriber/0,bits/1000",,#00CCC9,SuperEnergiez,,bc7dee08-e0a2-4cf8-8e80-b3805aee9d67,,False,,,86268118,1492401650618,,True,,1492401667806,False,30477322,
1582,#FFFFFF,,False,molten_,clintFug,clintstevens,1492401653480,1256480,"subscriber/6,bits/1000",,#FFFFFF,molten_,"{'164164': [[0, 7]]}",bb925f73-f18b-4449-bda3-20f008e40b83,,False,,,86268118,1492401669214,,True,,1492401667924,False,39940028,
1583,#FF0000,,False,abssgaming,shinycutesylveon boob emote is the classic,clintstevens,1492401653557,1256557,bits/1000,,#FF0000,ABSSGaming,,02d5b833-89a1-4510-928d-fce9f160212c,,False,,,86268118,1492401670752,,False,,1492401667975,False,58902245,
1584,#8D3054,,False,permitzi,@ImThatOneGuy64 I know clintB,clintstevens,1492401654715,1257715,"moderator/1,subscriber/3,bits/5000",,#8D3054,PerMitzi,"{'114166': [[23, 28]]}",f0abf49d-2e7b-4b94-9210-fe24cf37c3d6,,True,,,86268118,1492401646708,,True,,1492401669185,False,139482364,mod
1585,#FF0000,,False,dirtydan25,clintW,clintstevens,1492401659322,1262322,"subscriber/0,premium/1",,#FF0000,DirtyDan25,"{'79976': [[0, 5]]}",0ef6e7f3-938a-4c28-b9a7-660275bf2acc,,False,,,86268118,1492401675899,,True,,1492401673780,False,70246113,
1586,#FE7EFE,,False,frumpy4,clintCheep,clintstevens,1492401659932,1262932,"subscriber/6,bits/1000",,#FE7EFE,frumPy4,"{'164165': [[0, 9]]}",7bbb1702-8e8e-4037-b703-abd70d2128ba,,False,,,86268118,,,True,,1492401674386,False,28295078,
1587,#FFF200,,False,fczerk,clintFug,clintstevens,1492401661439,1264439,subscriber/0,,#FFF200,fczerk,"{'164164': [[0, 7]]}",ae2a10a1-7a47-4b8f-bfd1-49af4c698a58,,False,,,86268118,1492401676754,,True,,1492401675861,False,51294417,
1588,#FF4500,,False,booperdee,have you tried playing deciet in between runs to reset your mind a little?,clintstevens,1492401661941,1264941,,,#FF4500,,,e553f5d0-b42e-49d2-9aae-fceec7216c0a,,False,,,86268118,1492401526790,,False,,1492401676326,False,23554659,
1589,,,False,kingw0rm,clintFug wow,clintstevens,1492401662548,1265548,"subscriber/3,premium/1",,,kingW0rm,"{'164164': [[0, 7]]}",1681a16d-7020-473f-bda3-2d2300ebb959,,False,,,86268118,1492401672454,,True,,1492401676974,False,125748916,
1590,,,False,rge5,Damn that's a good emote PogChamp,clintstevens,1492401663167,1266167,,,,Rge5,"{'88': [[25, 32]]}",dfc61c0b-1bc2-47d5-9f8d-ad5d80075752,,False,,,86268118,1492401677047,,False,,1492401677609,False,101303905,
1591,#DAA520,,False,thirteenjhm13,CheepCheep clintCheep CheepCheep clintCheep,clintstevens,1492401663241,1266241,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,"{'164165': [[11, 20], [33, 42]], '163073': [[0, 9], [22, 31]]}",58debc80-ba6d-4217-9d76-608b46004cf1,,False,,,86268118,1492401676157,,True,,1492401677701,False,35950973,
1592,#FFC2E8,,False,shinycutesylveon,clintCheep,clintstevens,1492401668695,1271695,"subscriber/3,turbo/1",,#FFC2E8,shinycutesylveon,"{'164165': [[0, 9]]}",8a3cfa6c-2dd2-4c2e-a7c3-91286ff763b1,,False,,,86268118,1492401682676,,True,,1492401683063,True,61674684,
1593,#004D06,,False,shoe_ssbm,PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp,clintstevens,1492401670124,1273124,premium/1,,#004D06,shoe_ssbm,"{'88': [[0, 7], [9, 16], [18, 25], [27, 34], [36, 43], [45, 52]]}",01d1bedc-2b01-4ee2-8207-5b5eb2fdfc0c,,False,,,86268118,,,False,,1492401684581,False,94588638,
1594,#A00D43,,False,pikafunrun,CheepCheep clintCheep CheepCheep clintCheep CheepCheep,clintstevens,1492401670415,1273415,"subscriber/3,bits/100",,#A00D43,pikafunrun,"{'163073': [[0, 9], [22, 31], [44, 53]], '164165': [[11, 20], [33, 42]]}",f7f58458-297c-4a53-95e8-5faa3f867021,,False,,,86268118,1492401686494,,True,,1492401684842,False,136794596,
1595,#BB0280,,False,f9gaming,What is that emote XD,clintstevens,1492401671278,1274278,"subscriber/6,bits/100",,#BB0280,F9gaming,,0af13c58-a38c-4beb-900f-b0bda133ad40,,False,,,86268118,,,True,,1492401685730,False,103687508,
1596,#2E8B57,,False,roflchopters,@Abbbit drink water,clintstevens,1492401671749,1274749,premium/1,,#2E8B57,Roflchopters,,694b04a3-b5a2-4970-93bc-de64cc4ff969,,False,,,86268118,1492401687740,,False,,1492401686174,False,30880299,
1597,#FFF200,,False,fczerk,you killed makar for this clintFug,clintstevens,1492401672236,1275236,subscriber/0,,#FFF200,fczerk,"{'164164': [[26, 33]]}",62c15450-fb72-4f60-96f6-a43850262c54,,False,,,86268118,1492401687701,,True,,1492401686652,False,51294417,
1598,#54946C,,False,dprezoh,LMFAO,clintstevens,1492401674449,1277449,"moderator/1,subscriber/12,premium/1",,#54946C,dPREZOH,,695b4617-0b09-4dd9-8d9a-0bc871b68732,,True,,,86268118,1492401689251,,True,,1492401688915,False,56811658,mod
1599,#FF69B4,,False,imkimu,LUJL EMOTE,clintstevens,1492401674609,1277609,,,#FF69B4,imKimu,,4e230103-0660-4ef2-9b4a-fc2e39ac3b8a,,False,,,86268118,1492401688639,,False,,1492401689062,False,93620865,
1600,#8A2BE2,,False,sippycupmcjr,clintFug clintS clintW,clintstevens,1492401674892,1277892,"subscriber/0,bits/1000",,#8A2BE2,SippyCupMcJr,"{'164164': [[0, 7]], '82820': [[9, 14]], '79976': [[16, 21]]}",797b7d4f-5c8d-4027-9d4f-031d11a5c975,,False,,,86268118,1492401691791,,True,,1492401689349,False,18246156,
1601,#00CC9C,,False,shadknight99,clintFug NICE clintW EMOTES clintFug,clintstevens,1492401675693,1278693,"subscriber/0,premium/1",,#00CC9C,Shadknight99,"{'164164': [[0, 7], [28, 35]], '79976': [[14, 19]]}",93e1a4f0-afe4-4606-8289-5cbd7cbf6366,,False,,,86268118,1492401693146,,True,,1492401689904,False,29501436,
1602,#004D06,,False,shoe_ssbm,gold chickens???,clintstevens,1492401676204,1279204,premium/1,,#004D06,shoe_ssbm,,69b41a98-0006-4f08-bfec-5cd64b83e950,,False,,,86268118,,,False,,1492401690666,False,94588638,
1603,#DAA520,,False,thirteenjhm13,LUL,clintstevens,1492401677961,1280961,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,,828d86e3-e31a-45c3-aa9a-5f10ee656a64,,False,,,86268118,1492401690843,,True,,1492401692422,False,35950973,
1604,#CC9200,,False,tororoshinpei,clintCheep CheepCheep this is the best emote ever,clintstevens,1492401678092,1281092,"subscriber/3,bits/100",,#CC9200,TororoShinpei,"{'164165': [[0, 9]], '163073': [[11, 20]]}",24d48775-f851-4a2c-85a0-0fc474ba16b3,,False,,,86268118,1492401694025,,True,,1492401692548,False,48396216,
1605,#E6C300,,False,chuckthegypsy,LUL,clintstevens,1492401680079,1283079,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,788f3a90-a83c-453e-9d1e-77cbd7c515fb,,False,,,86268118,1492401693007,,True,,1492401694543,False,27862377,
1606,,,False,kingw0rm,LUL,clintstevens,1492401680751,1283751,"subscriber/3,premium/1",,,kingW0rm,,9bba9ca8-27eb-4495-9517-4acf95df2fe8,,False,,,86268118,1492401690755,,True,,1492401695210,False,125748916,
1607,#8A2BE2,,False,ahhhtimothy,i cant stand deceit with randoms cuz i only find people that scream in russian,clintstevens,1492401681251,1284251,"subscriber/0,bits/100",,#8A2BE2,ahhhtimothy,,6c84cbe8-fedc-4f0e-a5e9-5ba34ead2e27,,False,,,86268118,1492401698168,,True,,1492401695708,False,79023839,
1608,,,False,abbbit,clintCheep,clintstevens,1492401682354,1285354,,,,Abbbit,,562b2869-5512-40f9-93dc-123ff8257b67,,False,,,86268118,1492401584231,,False,,1492401696815,False,100788293,
1609,#FF69B4,,False,avian141,why does that chicken look retarded?,clintstevens,1492401682712,1285712,,,#FF69B4,Avian141,,341b1139-b4b4-41f0-b400-23b0b7ddc68f,,False,,,86268118,1492401686173,,False,,1492401697071,False,30672515,
1610,#FFFFFF,,False,dexxis_,CheepCheep CheepCheep,clintstevens,1492401683099,1286099,turbo/1,,#FFFFFF,Dexxis_,"{'163073': [[0, 9], [11, 20]]}",00c76e98-6c11-4fb4-be8a-3e25593e4b1a,,False,,,86268118,,,False,,1492401697530,True,45461882,
1611,#CD9FFE,,False,xenoda,IT LOOKS SO,clintstevens,1492401684549,1287549,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,108e7262-c524-43c5-b667-c65f643d5d2f,,True,,,86268118,1492401678861,,True,,1492401699022,False,53569589,mod
1612,,,False,popsense,clintK,clintstevens,1492401685326,1288326,"subscriber/0,premium/1",,,Popsense,"{'110476': [[0, 5]]}",58e03014-ccc8-4a4d-b252-41b2fe09e760,,False,,,86268118,1492401467669,,True,,1492401699778,False,143361434,
1613,#1E90FF,,False,ninjabacca,clintFug,clintstevens,1492401686016,1289016,"subscriber/3,bits/1000",,#1E90FF,Ninjabacca,"{'164164': [[0, 7]]}",44b2c9e7-3fa0-4f71-a3fd-df1901e2910e,,False,,,86268118,1492401699955,,True,,1492401700471,False,25439059,
1614,#DAA520,,False,thirteenjhm13,clintCheep,clintstevens,1492401686328,1289328,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,"{'164165': [[0, 9]]}",bb4f0c7b-5621-407f-ae26-869a686cab94,,False,,,86268118,1492401699081,,True,,1492401700768,False,35950973,
1615,#8A2BE2,,False,sonicoffline,clintClean the new emotes,clintstevens,1492401686385,1289385,"subscriber/0,premium/1",,#8A2BE2,sonicoffline,"{'147673': [[0, 9]]}",5ad9edb2-7479-4201-a9fd-a20bdbafd19c,,False,,,86268118,1492401700257,,True,,1492401700838,False,3738879,
1616,#8A2BE2,,False,sippycupmcjr,WE WANT MAKAR BACK clintChoco,clintstevens,1492401686631,1289631,"subscriber/0,bits/1000",,#8A2BE2,SippyCupMcJr,"{'61762': [[19, 28]]}",e1a29761-1b09-4b64-981d-1aa249eb7b12,,False,,,86268118,1492401703436,,True,,1492401700832,False,18246156,
1617,#8A2BE2,,False,squishy,clintFug garbage,clintstevens,1492401686704,1289704,"staff/1,subscriber/0,bits/1000",,#8A2BE2,Squishy,"{'164164': [[0, 7]]}",85d3ed49-0df2-4717-a0e7-a863dc7b506f,,False,,,86268118,1492401702146,,True,,1492401701159,False,32102533,staff
1618,#CD9FFE,,False,xenoda,B AD JFKLDSF,clintstevens,1492401687164,1290164,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,b4b17893-6571-4351-bf61-312fdd3e3474,,True,,,86268118,1492401681397,,True,,1492401701553,False,53569589,mod
1619,#E6C300,,False,chuckthegypsy,clintCheep,clintstevens,1492401688020,1291020,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,"{'164165': [[0, 9]]}",50cff33d-1d2f-47cc-a44f-97e4d0c0ead7,,False,,,86268118,1492401700940,,True,,1492401702464,False,27862377,
1620,#0000FF,,False,pushypenguins,CheepCheep CheepCheep CheepCheep CheepCheep CheepCheep CheepCheep CheepCheep,clintstevens,1492401689396,1292396,premium/1,,#0000FF,PushyPenguins,"{'163073': [[0, 9], [11, 20], [22, 31], [33, 42], [44, 53], [55, 64], [66, 75]]}",3f3a21ed-8e1c-4b98-9eec-2f820d868e0d,,False,,,86268118,,,False,,1492401703829,False,39375646,
1621,#FF0000,,False,kyle_burgin,clintFug,clintstevens,1492401689441,1292441,"subscriber/3,bits/25000",,#FF0000,kyle_burgin,"{'164164': [[0, 7]]}",914d9a15-794b-4aaa-bfcd-c7593f6a77b2,,False,,,86268118,1492401700374,,True,,1492401703895,False,117428318,
1622,#00CCC9,,False,superenergiez,clintFug clintFug clintFug clintFug clintFug clintFug clintFug clintFug clintFug clintFug clintFug clintFug clintFug,clintstevens,1492401689906,1292906,"subscriber/0,bits/1000",,#00CCC9,SuperEnergiez,"{'164164': [[0, 7], [9, 16], [18, 25], [27, 34], [36, 43], [45, 52], [54, 61], [63, 70], [72, 79], [81, 88], [90, 97], [99, 106], [108, 115]]}",884ea1f0-6447-40b2-b324-0b2d6127bc87,,False,,,86268118,1492401687162,,True,,1492401704363,False,30477322,
1623,#DAA520,,False,thirteenjhm13,I love it,clintstevens,1492401690452,1293452,"subscriber/3,premium/1",,#DAA520,ThirteenJhm13,,5ae5416e-3c7f-42d7-ac1a-93a719490066,,False,,,86268118,1492401703283,,True,,1492401704903,False,35950973,
1624,#FF6BB5,,False,lance_f4664,clintFug,clintstevens,1492401690963,1293963,"subscriber/0,bits/100",,#FF6BB5,Lance_F4664,"{'164164': [[0, 7]]}",d6eac634-8f87-4360-8324-a2f49777e31b,,False,,,86268118,1492401739588,,True,,1492401705405,False,47386101,
1625,#54946C,,False,dprezoh,LUL,clintstevens,1492401691353,1294353,"moderator/1,subscriber/12,premium/1",,#54946C,dPREZOH,,fe78b066-2ce1-40d6-901c-bb2512e860b7,,True,,,86268118,1492401706228,,True,,1492401705820,False,56811658,mod
1626,#E6C300,,False,chuckthegypsy,ITS SO BAD LUL,clintstevens,1492401691716,1294716,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,24510d56-0d46-4f5e-9274-1daad3fe4842,,False,,,86268118,1492401704633,,True,,1492401706173,False,27862377,
1627,#DAA520,,False,austiinn,i miss clintD :(,clintstevens,1492401691810,1294810,subscriber/6,,#DAA520,Austiinn,"{'2': [[14, 15]]}",894fe3f3-3e91-4fb5-a321-4363d34503b7,,False,,,86268118,1492401707753,,True,,1492401706246,False,49282823,
1628,#00CCC2,,False,shikatsui,clintFug,clintstevens,1492401691823,1294823,"subscriber/3,premium/1",,#00CCC2,死活,"{'164164': [[0, 7]]}",43f40119-e445-4234-b321-034d9ed7a522,,False,,,86268118,1492401694606,,True,,1492401706275,False,59655664,
1629,,,False,rge5,It almost makes me want to pay money to Clint. LUL,clintstevens,1492401691973,1294973,,,,Rge5,,b9020b67-633b-4ef1-8723-590843a5d7ca,,False,,,86268118,1492401705919,,False,,1492401706422,False,101303905,
1630,#CD9FFE,,False,xenoda,clintCheep KILL ME,clintstevens,1492401692060,1295060,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'164165': [[0, 9]]}",8a35a5e0-c271-46d7-a8c2-51598a4686f9,,True,,,86268118,1492401686282,,True,,1492401706530,False,53569589,mod
1631,#008000,,False,bonkoe,rip makar FeelsBadMan,clintstevens,1492401692711,1295711,,,#008000,bonkoe,,eded7283-acee-44a0-b082-f0b4b7961b12,,False,,,86268118,1492401707261,,False,,1492401707164,False,78737319,
1632,#FFFFFF,,False,molten_,clintFug pieDaddy,clintstevens,1492401693154,1296154,"subscriber/6,bits/1000",,#FFFFFF,molten_,"{'164164': [[0, 7]], '150148': [[9, 16]]}",cc228914-4d8f-4095-868a-923fc13acd9e,,False,,,86268118,1492401708945,,True,,1492401707606,False,39940028,
1633,#8A2BE2,,False,kindalur,ᶜᶫᶦᶰᵈ ˢᵗᵉᵇᵉᶰ,clintstevens,1492401694570,1297570,,,#8A2BE2,kindalur,,dbc6dbea-de46-4790-8cbf-91fb4b7f4039,,False,,,86268118,1492401708722,,False,,1492401709030,False,105436049,
1634,#CD9FFE,,False,xenoda,clintCheep KILL ME,clintstevens,1492401695181,1298181,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'164165': [[0, 9]]}",556e8549-5dec-41e9-84da-6623141ae89a,,True,,,86268118,1492401689495,,True,,1492401709653,False,53569589,mod
1635,#FFF200,,False,fczerk,clintFug,clintstevens,1492401695608,1298608,subscriber/0,,#FFF200,fczerk,"{'164164': [[0, 7]]}",3cfa2aab-3709-473c-88e5-45fcceaf4324,,False,,,86268118,1492401711110,,True,,1492401710054,False,51294417,
1636,#0000FF,,False,stegesaur,clintCheep,clintstevens,1492401695693,1298693,subscriber/0,,#0000FF,Stegesaur,"{'164165': [[0, 9]]}",828f8765-0c77-40a6-98d0-6a98823d4714,,False,,,86268118,1492401709671,,True,,1492401710151,False,44928321,
1637,#00CCB8,,False,clearlyh1,clintFug,clintstevens,1492401695815,1298815,"subscriber/0,turbo/1",,#00CCB8,clearlyh1,"{'164164': [[0, 7]]}",7f13ef54-0d76-4a92-9267-35b5079335c1,,False,,,86268118,1492401703928,,True,,1492401710193,True,101150562,
1638,#8A2BE2,,False,grymmd,alkXD,clintstevens,1492401696080,1299080,,,#8A2BE2,grymmd,"{'102146': [[0, 4]]}",c2feecb9-850d-4288-b682-12442a27392a,,False,,,86268118,1492401710547,,False,,1492401710520,False,26134055,
1639,#54946C,,False,dprezoh,thats so funny,clintstevens,1492401696232,1299232,"moderator/1,subscriber/12,premium/1",,#54946C,dPREZOH,,8c17e816-097d-4005-a75b-71f2b7228d93,,True,,,86268118,1492401711018,,True,,1492401710615,False,56811658,mod
